346364.433468,4069657.31737
346364.35041,4069657.24307
346364.267535,4069657.16879
346364.184769,4069657.09465
346364.10223,4069657.02074
346364.020024,4069656.94697
346363.938306,4069656.87352
346363.857158,4069656.80054
346363.776578,4069656.72792
346363.696734,4069656.65595
346363.617708,4069656.58478
346363.539593,4069656.51443
346363.462646,4069656.44517
346363.386984,4069656.37706
346363.312741,4069656.31026
346363.23993,4069656.2449
346363.168753,4069656.18096
346363.099122,4069656.11839
346363.0309,4069656.05722
346362.964281,4069655.99742
346362.899207,4069655.9389
346362.835639,4069655.88164
346362.773283,4069655.82546
346362.712151,4069655.77038
346362.651911,4069655.71613
346362.592362,4069655.66238
346362.533203,4069655.60899
