346245.599289,4069676.08944
346245.615533,4069676.09895
346245.639863,4069676.12774
346245.680039,4069676.15217
346245.720654,4069676.20101
346245.771785,4069676.23874
346245.816642,4069676.28344
346245.878593,4069676.34355
346245.93338,4069676.40249
346245.983635,4069676.44949
346246.042107,4069676.49819
346246.097097,4069676.54363
346246.14615,4069676.58991
346246.194294,4069676.64361
346246.241772,4069676.69344
346246.298097,4069676.73034
346246.34266,4069676.77523
346246.39389,4069676.81851
346246.437144,4069676.86508
346246.483583,4069676.90679
346246.53003,4069676.94887
346246.575416,4069676.99817
346246.612878,4069677.02894
346246.663336,4069677.0789
346246.711251,4069677.11984
346246.751478,4069677.16369
346246.789316,4069677.20703
346246.833137,4069677.24379
346246.882845,4069677.27693
346246.914338,4069677.31502
346246.94939,4069677.34417
346246.984762,4069677.37461
346247.017388,4069677.40954
346247.044634,4069677.43494
346247.076597,4069677.45786
346247.107963,4069677.48892
346247.145561,4069677.51895
346247.178445,4069677.55165
346247.218605,4069677.58348
346247.266411,4069677.63497
346247.317751,4069677.67603
346247.384837,4069677.7403
346247.449482,4069677.79296
346247.519211,4069677.87179
346247.594853,4069677.92352
346247.668854,4069678.0082
346247.746904,4069678.078
346247.832843,4069678.14785
346247.908897,4069678.23083
346247.988936,4069678.31188
346248.084492,4069678.38692
346248.162351,4069678.46265
346248.244383,4069678.53867
346248.317119,4069678.60266
346248.395473,4069678.67283
346248.461068,4069678.73694
346248.540854,4069678.80394
346248.609797,4069678.86393
346248.677493,4069678.93725
346248.746714,4069678.99612
346248.818499,4069679.06511
346248.890973,4069679.12281
346248.960807,4069679.19092
346249.032149,4069679.2601
346249.102729,4069679.32006
346249.167686,4069679.38178
346249.235687,4069679.439
346249.301193,4069679.50644
346249.364489,4069679.55857
346249.429582,4069679.62787
346249.496273,4069679.67846
346249.562404,4069679.73924
346249.62723,4069679.79375
346249.685489,4069679.8554
346249.76045,4069679.91897
346249.824576,4069679.9759
346249.892751,4069680.04274
346249.966144,4069680.1019
346250.03099,4069680.17398
346250.100997,4069680.22692
346250.163647,4069680.29274
346250.223042,4069680.35142
346250.304536,4069680.41414
346250.373975,4069680.46856
346250.442374,4069680.53965
346250.525785,4069680.59308
346250.597756,4069680.67243
346250.674004,4069680.74135
346250.758562,4069680.82547
346250.832763,4069680.88813
346250.917379,4069680.95893
346251.001066,4069681.02771
346251.077764,4069681.0968
346251.161768,4069681.16668
346251.241352,4069681.23905
346251.324493,4069681.30229
346251.409798,4069681.38658
346251.499179,4069681.45748
346251.586985,4069681.5567
346251.671286,4069681.61826
346251.761986,4069681.69635
346251.852126,4069681.78462
346251.954503,4069681.85824
346252.039912,4069681.92348
346252.129846,4069682.00861
346252.21475,4069682.08717
346252.308779,4069682.16002
346252.402687,4069682.24267
346252.488051,4069682.32197
346252.579744,4069682.40558
346252.681136,4069682.48237
346252.767131,4069682.58015
346252.858631,4069682.65304
346252.961222,4069682.74682
346253.049406,4069682.8257
346253.154251,4069682.91241
346253.250489,4069682.99224
346253.346423,4069683.07172
346253.445476,4069683.15909
346253.546172,4069683.2468
346253.634433,4069683.32992
346253.730453,4069683.4142
346253.829763,4069683.49103
346253.926024,4069683.57216
346254.028661,4069683.66021
346254.128066,4069683.74239
346254.221702,4069683.81821
346254.325281,4069683.90901
346254.417902,4069683.98632
346254.516237,4069684.06686
346254.608862,4069684.15268
346254.708588,4069684.22783
346254.804571,4069684.30176
346254.904647,4069684.37986
346255.000186,4069684.44565
346255.106287,4069684.52772
346255.202376,4069684.60756
346255.296798,4069684.67744
346255.394452,4069684.76151
346255.498197,4069684.82845
346255.604658,4069684.9057
346255.704076,4069684.9803
346255.812794,4069685.05066
346255.915535,4069685.12798
346256.0196,4069685.19621
346256.131003,4069685.26689
346256.231601,4069685.34092
346256.348969,4069685.42056
346256.456853,4069685.48595
346256.567882,4069685.56071
346256.688221,4069685.63179
