346253.780901,4069693.99034
346253.845302,4069693.92379
346253.909949,4069693.85689
346253.975032,4069693.78958
346254.040831,4069693.72173
346254.107439,4069693.65302
346254.174991,4069693.5834
346254.243585,4069693.51275
346254.313222,4069693.44104
346254.383869,4069693.36836
346254.455503,4069693.2946
346254.528112,4069693.21984
346254.601599,4069693.14411
346254.676038,4069693.06742
346254.751376,4069692.98971
346254.827625,4069692.91105
346254.904703,4069692.83137
346254.982548,4069692.75075
346255.061288,4069692.66926
346255.140882,4069692.58676
346255.221385,4069692.50344
346255.302826,4069692.41919
346255.38522,4069692.33401
346255.468573,4069692.24782
346255.552835,4069692.16074
346255.638073,4069692.07276
346255.724216,4069691.98394
346255.811168,4069691.89435
346255.898865,4069691.80413
346255.987199,4069691.71339
346256.076113,4069691.62214
346256.165594,4069691.5305
346256.255448,4069691.43856
346256.345641,4069691.34634
346256.43608,4069691.25392
346256.526827,4069691.16131
346256.617722,4069691.06848
346256.708753,4069690.97564
346256.799864,4069690.88275
346256.890923,4069690.7899
346256.981864,4069690.69721
346257.072616,4069690.60461
346257.163182,4069690.51234
346257.253457,4069690.42022
346257.343534,4069690.32845
346257.433333,4069690.23676
346257.523034,4069690.14524
346257.612546,4069690.05382
346257.702019,4069689.96237
346257.791558,4069689.87095
346257.881207,4069689.77934
346257.971092,4069689.68752
346258.061201,4069689.59536
346258.151568,4069689.50304
346258.242231,4069689.41042
346258.333136,4069689.31744
346258.424277,4069689.22414
346258.515703,4069689.13046
346258.607387,4069689.03634
346258.699396,4069688.94174
346258.791709,4069688.84659
346258.884362,4069688.75093
346258.977411,4069688.65461
346259.070778,4069688.55773
346259.164349,4069688.46021
346259.258166,4069688.36208
346259.352202,4069688.26335
346259.44649,4069688.16406
346259.541025,4069688.06425
346259.635756,4069687.96391
346259.73066,4069687.86312
346259.825704,4069687.76181
346259.921016,4069687.66005
346260.016638,4069687.55783
346260.112562,4069687.45512
346260.208964,4069687.3519
346260.305802,4069687.24813
346260.403131,4069687.14387
346260.500926,4069687.03914
346260.599156,4069686.93388
346260.697875,4069686.82812
346260.797009,4069686.72184
346260.896518,4069686.61513
346260.996347,4069686.50795
346261.096447,4069686.40023
346261.19686,4069686.2921
346261.297494,4069686.18351
346261.398374,4069686.07472
346261.499365,4069685.96559
346261.600487,4069685.85622
346261.701652,4069685.74674
346261.802787,4069685.63709
346261.903886,4069685.5275
346262.004787,4069685.41811
346262.105544,4069685.30887
346262.206116,4069685.19975
346262.306474,4069685.09077
346262.406746,4069684.98193
346262.506942,4069684.87318
346262.607076,4069684.76445
346262.70713,4069684.6557
346262.807138,4069684.54683
346262.907175,4069684.43794
346263.007237,4069684.32885
346263.107364,4069684.2196
346263.207635,4069684.11011
346263.30804,4069684.00038
346263.408655,4069683.89033
346263.50939,4069683.77999
346263.610313,4069683.66936
346263.711363,4069683.55846
346263.812639,4069683.44733
346263.914002,4069683.33595
346264.015579,4069683.22437
346264.117336,4069683.11263
346264.219104,4069683.00078
346264.320937,4069682.88884
346264.422641,4069682.77671
346264.524377,4069682.6645
346264.626014,4069682.55219
346264.72743,4069682.43977
346264.828792,4069682.32748
346264.93,4069682.21525
346265.03109,4069682.10309
346265.132018,4069681.99107
346265.232907,4069681.87925
346265.333605,4069681.76773
346265.434143,4069681.65653
346265.534493,4069681.54572
346265.634474,4069681.43553
346265.734127,4069681.32586
346265.833367,4069681.21673
346265.932173,4069681.10806
346266.030532,4069680.99987
346266.128462,4069680.89223
346266.225904,4069680.7851
346266.322889,4069680.67844
346266.41951,4069680.5723
346266.515771,4069680.46656
346266.611747,4069680.36119
346266.707469,4069680.25612
346266.802947,4069680.15137
346266.898156,4069680.04694
346266.993169,4069679.94278
346267.088019,4069679.83898
346267.18261,4069679.73554
346267.277009,4069679.63249
346267.371319,4069679.5298
346267.46541,4069679.42742
346267.559365,4069679.3254
346267.65313,4069679.22376
346267.746755,4069679.12248
346267.840123,4069679.02146
346267.933345,4069678.92076
346268.026343,4069678.82021
346268.119192,4069678.7199
346268.211904,4069678.6197
346268.304531,4069678.51969
346268.397068,4069678.41979
346268.489423,4069678.31999
346268.581671,4069678.2203
346268.673801,4069678.12072
346268.765823,4069678.02126
346268.857835,4069677.92181
346268.94977,4069677.82228
346269.041731,4069677.72275
346269.133667,4069677.62319
346269.225588,4069677.52361
346269.317376,4069677.42408
346269.409151,4069677.32464
346269.500845,4069677.22525
346269.592479,4069677.12595
346269.684076,4069677.02673
346269.775572,4069676.92755
346269.866975,4069676.82847
346269.958236,4069676.72944
346270.049366,4069676.63051
346270.140325,4069676.53171
346270.231153,4069676.433
346270.321868,4069676.33436
346270.412518,4069676.23569
