302471.870788,4123732.02536
302471.974074,4123732.215
302472.071803,4123732.41365
302472.178307,4123732.60173
302472.281859,4123732.79636
302472.384123,4123732.98657
302472.489875,4123733.18041
302472.593352,4123733.37189
302472.697073,4123733.56744
302472.800929,4123733.76243
302472.906268,4123733.95757
302473.005805,4123734.15137
302473.109287,4123734.34933
302473.210364,4123734.54568
302473.315346,4123734.73823
302473.417376,4123734.93734
302473.520562,4123735.12901
302473.619165,4123735.32709
302473.719907,4123735.52178
302473.827341,4123735.71169
302473.940469,4123735.90461
302474.047964,4123736.09711
302474.153599,4123736.29224
302474.260073,4123736.48532
302474.366677,4123736.67766
302474.469763,4123736.87766
302474.577737,4123737.07163
302474.680845,4123737.26627
302474.790032,4123737.4615
302474.897737,4123737.65658
302475.001571,4123737.85065
302475.110714,4123738.04403
302475.218262,4123738.23875
302475.324462,4123738.43276
302475.43348,4123738.62708
302475.539997,4123738.82829
302475.650558,4123739.02535
302475.757306,4123739.22378
302475.867537,4123739.41936
302475.971832,4123739.62045
302476.088656,4123739.80699
302476.195256,4123740.01173
302476.306409,4123740.20247
302476.41797,4123740.40431
302476.523948,4123740.60147
302476.639076,4123740.79768
302476.746124,4123740.99629
302476.858494,4123741.18849
302476.96639,4123741.39171
302477.074816,4123741.58604
302477.188844,4123741.78579
302477.297766,4123741.98862
302477.409458,4123742.18342
302477.520759,4123742.38046
302477.631946,4123742.57897
302477.742582,4123742.77917
302477.852878,4123742.98382
302477.964801,4123743.17584
302478.075488,4123743.37826
302478.187485,4123743.57343
302478.297698,4123743.77456
302478.410439,4123743.97618
302478.518095,4123744.17553
302478.622721,4123744.37808
302478.728685,4123744.57469
302478.838386,4123744.77287
302478.942642,4123744.97229
302479.050172,4123745.16627
302479.152375,4123745.36019
302479.256461,4123745.55869
302479.360651,4123745.74905
302479.463211,4123745.95184
302479.569163,4123746.1416
302479.682307,4123746.32897
302479.784554,4123746.52474
302479.887331,4123746.71161
302479.990829,4123746.89773
302480.095855,4123747.09213
302480.197784,4123747.28069
302480.301843,4123747.4655
302480.402916,4123747.65538
302480.509059,4123747.84069
302480.616358,4123748.01858
