302600.127209,4124000.97024
302600.12787,4124001.01709
302600.12856,4124001.06449
302600.129297,4124001.11296
302600.130134,4124001.16301
302600.131025,4124001.21498
302600.132004,4124001.26913
302600.133152,4124001.3258
302600.13455,4124001.38534
302600.136196,4124001.4477
302600.138145,4124001.51311
302600.140486,4124001.58154
302600.143165,4124001.6531
302600.146165,4124001.7278
302600.149552,4124001.80559
302600.153321,4124001.88653
302600.157583,4124001.97053
302600.162318,4124002.05755
302600.167605,4124002.14758
302600.173434,4124002.24057
302600.179637,4124002.33637
302600.186308,4124002.43477
302600.193397,4124002.53577
302600.200834,4124002.6391
302600.208705,4124002.74452
302600.216915,4124002.85173
302600.225388,4124002.96035
302600.23403,4124003.0699
302600.242847,4124003.18012
302600.251776,4124003.29078
302600.260831,4124003.4017
302600.270048,4124003.51284
302600.279492,4124003.62413
302600.289176,4124003.73552
302600.299051,4124003.84708
302600.309148,4124003.95883
302600.31944,4124004.07074
302600.330044,4124004.18298
302600.341016,4124004.29564
302600.352372,4124004.4089
302600.364114,4124004.52291
302600.3762,4124004.63771
302600.38864,4124004.75344
302600.401337,4124004.86997
302600.414224,4124004.98737
302600.427274,4124005.10561
302600.440554,4124005.22468
302600.453989,4124005.34455
302600.467536,4124005.46517
302600.481258,4124005.58635
302600.495129,4124005.70794
302600.509143,4124005.82985
302600.523273,4124005.95183
302600.537407,4124006.07366
302600.551588,4124006.19523
302600.565875,4124006.31641
302600.580309,4124006.43703
302600.594828,4124006.55705
302600.6094,4124006.6765
302600.6241,4124006.79539
302600.638904,4124006.91366
302600.653787,4124007.03133
302600.668787,4124007.14842
302600.683923,4124007.26508
302600.699218,4124007.38126
302600.714604,4124007.49701
302600.730151,4124007.61242
302600.745871,4124007.72757
302600.761677,4124007.84253
302600.777607,4124007.95741
302600.793637,4124008.07237
302600.809822,4124008.18753
302600.826155,4124008.30297
302600.842678,4124008.4188
302600.859419,4124008.53528
302600.876384,4124008.6525
302600.893578,4124008.77066
302600.910965,4124008.88985
302600.928606,4124009.01027
302600.946499,4124009.13198
302600.964625,4124009.25498
302600.983044,4124009.37948
302601.00175,4124009.50547
302601.020679,4124009.63281
302601.039981,4124009.76161
302601.05952,4124009.89165
302601.079286,4124010.02278
302601.099383,4124010.15485
302601.119776,4124010.28773
302601.140421,4124010.42126
302601.161267,4124010.55531
302601.182303,4124010.68982
302601.203501,4124010.82471
302601.224832,4124010.95991
302601.246267,4124011.09539
302601.267762,4124011.23107
302601.289318,4124011.36692
302601.310841,4124011.50289
302601.332428,4124011.63895
302601.353983,4124011.77507
302601.375551,4124011.91128
302601.397077,4124012.04742
302601.418715,4124012.18364
