346266.276727,4069680.59687
346266.376522,4069680.50222
346266.473029,4069680.42335
346266.561399,4069680.33058
346266.653883,4069680.25141
346266.741984,4069680.1603
346266.8366,4069680.07555
346266.921169,4069679.99486
346267.012366,4069679.91036
346267.101829,4069679.83698
346267.177934,4069679.75737
346267.266913,4069679.68197
346267.34413,4069679.60622
346267.430398,4069679.52902
346267.509178,4069679.44918
346267.593838,4069679.38181
346267.662163,4069679.29993
346267.741246,4069679.23692
346267.816395,4069679.15381
346267.889924,4069679.09644
346267.970138,4069679.01361
346268.043993,4069678.94958
346268.114566,4069678.88505
346268.189464,4069678.80454
346268.25348,4069678.73957
346268.332579,4069678.67748
346268.400248,4069678.60875
346268.472604,4069678.52755
346268.544772,4069678.47723
346268.617052,4069678.40009
346268.685419,4069678.33709
346268.75578,4069678.27737
346268.824729,4069678.20529
346268.894615,4069678.12746
346268.957712,4069678.06103
346269.026637,4069677.98765
346269.096568,4069677.92054
346269.15779,4069677.85748
346269.236033,4069677.79744
346269.299179,4069677.72546
346269.373956,4069677.65475
346269.436766,4069677.58888
346269.506574,4069677.52326
346269.573105,4069677.44919
346269.649777,4069677.37623
346269.723939,4069677.30442
346269.800101,4069677.23628
346269.874897,4069677.15835
346269.949414,4069677.08969
346270.021416,4069677.01366
346270.097449,4069676.93831
346270.174682,4069676.86349
346270.247915,4069676.78967
346270.331238,4069676.71418
346270.402511,4069676.62245
346270.484239,4069676.55754
346270.561543,4069676.47014
346270.641494,4069676.39749
346270.711001,4069676.32336
346270.795506,4069676.23916
346270.879316,4069676.16588
346270.958655,4069676.09232
346271.038443,4069676.01061
346271.130404,4069675.9272
346271.190481,4069675.8501
346271.271821,4069675.7802
346271.34897,4069675.69243
346271.4307,4069675.61938
346271.498806,4069675.53362
346271.583906,4069675.46587
346271.663336,4069675.38084
346271.744834,4069675.30317
346271.822615,4069675.21742
346271.901896,4069675.13239
346271.980478,4069675.04978
346272.072616,4069674.95971
346272.155831,4069674.88644
346272.243651,4069674.78794
346272.333205,4069674.7031
346272.413033,4069674.6236
346272.502903,4069674.53154
346272.584654,4069674.44314
346272.671325,4069674.3552
346272.75988,4069674.26445
346272.849387,4069674.17702
346272.9417,4069674.07177
346273.029576,4069674.0012
346273.117392,4069673.89419
346273.211567,4069673.80149
346273.299622,4069673.7078
346273.390534,4069673.61571
