302503.747146,4123793.0027
302503.609932,4123793.08124
302503.471435,4123793.16184
302503.337034,4123793.2405
302503.19708,4123793.32206
302503.058522,4123793.40007
302502.914702,4123793.4808
302502.785511,4123793.55453
302502.644226,4123793.63612
302502.505629,4123793.71247
302502.366697,4123793.78716
302502.224782,4123793.86711
302502.079992,4123793.94435
302501.93318,4123794.02366
302501.787377,4123794.10185
302501.638851,4123794.1838
302501.494549,4123794.26287
302501.348763,4123794.3418
302501.199816,4123794.41839
302501.05306,4123794.50012
302500.901878,4123794.57602
302500.752561,4123794.65577
302500.601031,4123794.72946
302500.450849,4123794.81016
302500.297805,4123794.8887
302500.148266,4123794.96531
302499.995823,4123795.0442
302499.843345,4123795.12162
302499.691732,4123795.19809
302499.53964,4123795.27309
302499.383313,4123795.35042
302499.230931,4123795.42561
302499.080327,4123795.50095
302498.928222,4123795.58169
302498.779393,4123795.65698
302498.627984,4123795.73586
302498.477411,4123795.81249
302498.32885,4123795.88667
302498.179455,4123795.96309
302498.027999,4123796.03993
302497.879326,4123796.1093
302497.727861,4123796.18576
302497.58037,4123796.2614
302497.430162,4123796.33469
302497.278549,4123796.41116
302497.128041,4123796.48428
302496.976554,4123796.55982
302496.828024,4123796.6353
302496.682552,4123796.72124
302496.535471,4123796.80168
302496.395651,4123796.88269
302496.247631,4123796.96721
302496.104372,4123797.04664
302495.960613,4123797.12366
302495.81728,4123797.20623
302495.675356,4123797.2858
302495.53575,4123797.36329
302495.3951,4123797.44043
302495.256073,4123797.52363
302495.119924,4123797.59715
302494.980509,4123797.67648
302494.844008,4123797.75389
302494.704694,4123797.82489
302494.56741,4123797.90047
302494.426699,4123797.97502
302494.290024,4123798.04504
302494.152301,4123798.12081
302494.016544,4123798.19839
302493.880712,4123798.27283
302493.745277,4123798.35151
302493.610737,4123798.42425
302493.476971,4123798.49845
302493.341214,4123798.57603
302493.204395,4123798.65252
302493.069673,4123798.73008
302492.933463,4123798.8073
302492.799024,4123798.88429
302492.662679,4123798.96207
302492.527383,4123799.04037
302492.387094,4123799.12028
302492.250893,4123799.19787
302492.113688,4123799.27049
302491.977652,4123799.34881
302491.839821,4123799.42625
302491.702111,4123799.50258
302491.56404,4123799.58244
302491.425904,4123799.65952
302491.283315,4123799.74225
302491.142839,4123799.8205
302491.00108,4123799.90081
302490.861975,4123799.98069
302490.719116,4123800.05825
302490.574104,4123800.13864
302490.432711,4123800.21561
302490.28269,4123800.30314
302490.13807,4123800.3813
